date,year,month,station_id,station_name,tmean,tmean_norm,tmean_z,precip_mm,precip_p95,delta_tmean_1d,signals,triggered_parameters,risk_points,severity
2020-05-29,2020,5,24688,Оймякон,5.9,9.01,-0.85,10.2,10.02,-2.6999999999999993,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2020-06-15,2020,6,24959,Якутск,16.7,18.41,-0.43,19.3,10.24,-1.0,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2020-06-21,2020,6,24266,Верхоянск,28.2,16.22,2.31,0.0,13.87,2.3000000000000007,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-07-01,2020,7,24343,Жиганск,27.6,16.55,2.45,0.0,20.57,2.8000000000000007,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-07-07,2020,7,30230,Киренск,17.9,18.53,-0.21,19.7,14.57,1.5,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2020-07-12,2020,7,24944,Олёкминск,26.6,18.81,2.11,0.0,19.62,1.4000000000000021,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-07-21,2020,7,24343,Жиганск,21.0,16.49,1.19,38.4,23.63,2.3000000000000007,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2020-07-21,2020,7,24266,Верхоянск,26.4,16.3,2.24,0.0,12.13,7.299999999999997,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-07-22,2020,7,24266,Верхоянск,26.6,16.12,2.36,0.0,12.44,0.20000000000000284,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-08-06,2020,8,24343,Жиганск,21.9,15.25,2.1,0.0,22.8,1.0999999999999979,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-08-06,2020,8,30230,Киренск,23.1,17.12,2.12,0.0,16.5,4.200000000000003,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-08-07,2020,8,30230,Киренск,23.0,17.06,2.1,0.0,16.44,-0.10000000000000142,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-09-12,2020,9,30230,Киренск,9.9,7.71,0.71,9.4,7.72,0.09999999999999964,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2020-09-13,2020,9,24944,Олёкминск,12.8,6.62,2.0,0.0,8.44,-0.09999999999999964,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-09-14,2020,9,24266,Верхоянск,7.5,3.09,1.37,11.4,10.55,0.9000000000000004,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2020-09-26,2020,9,24343,Жиганск,6.8,0.56,2.08,1.8,7.38,2.0999999999999996,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-09-26,2020,9,24959,Якутск,11.6,2.41,2.77,0.0,5.74,3.0999999999999996,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-09-27,2020,9,24944,Олёкминск,8.5,2.53,1.64,14.3,10.86,-0.1999999999999993,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2020-09-27,2020,9,24959,Якутск,12.2,2.11,2.98,2.1,5.68,0.5999999999999996,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-09-28,2020,9,24688,Оймякон,6.0,-2.7,2.3,0.0,5.85,7.5,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-09-29,2020,9,24688,Оймякон,5.3,-3.24,2.1,5.8,5.32,-0.7000000000000002,аномально тёплый день; экстремальные суточные осадки,tmean_z ≥ 2; precip_mm ≥ wet-day P95,3,умеренная
2020-10-04,2020,10,24266,Верхоянск,2.7,-4.57,1.66,0.0,6.48,3.5,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2020-10-06,2020,10,24266,Верхоянск,1.7,-5.68,1.56,0.0,6.8,1.1,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2020-10-06,2020,10,24343,Жиганск,3.6,-3.07,1.97,7.7,8.4,3.0,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2020-10-06,2020,10,24944,Олёкминск,6.9,-0.03,1.78,0.0,5.75,3.2,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2020-10-06,2020,10,24959,Якутск,4.0,-0.97,1.55,0.0,5.92,2.3,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2020-10-07,2020,10,24959,Якутск,5.5,-1.39,2.08,0.0,5.74,1.5,аномально тёплый день; зимняя/весенняя оттепель,tmean_z ≥ 2; month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,3,умеренная
2020-10-07,2020,10,24266,Верхоянск,3.1,-6.26,1.9,0.0,6.73,1.4000000000000001,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2020-10-10,2020,10,24944,Олёкминск,-0.3,-1.49,0.28,5.5,5.41,1.9000000000000001,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2020-10-13,2020,10,24688,Оймякон,4.3,-10.92,2.62,0.0,4.2,11.899999999999999,аномально тёплый день; зимняя/весенняя оттепель; резкое потепление за сутки,tmean_z ≥ 2; month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5; delta_tmean_1d ≥ 8°C,4,экстремальная
2020-10-13,2020,10,24959,Якутск,-5.6,-4.08,-0.38,6.6,4.61,-1.6999999999999997,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2020-10-14,2020,10,24688,Оймякон,3.4,-11.42,2.5,0.0,3.84,-0.8999999999999999,аномально тёплый день; зимняя/весенняя оттепель,tmean_z ≥ 2; month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,3,умеренная
2020-10-15,2020,10,24959,Якутск,-7.9,-5.14,-0.69,7.0,4.2,-0.9000000000000004,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2020-10-18,2020,10,24266,Верхоянск,-8.8,-14.02,0.83,4.0,4.0,2.1999999999999993,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2020-10-23,2020,10,24688,Оймякон,-2.4,-18.03,2.41,1.1,3.2,9.1,аномально тёплый день; резкое потепление за сутки,tmean_z ≥ 2; delta_tmean_1d ≥ 8°C,2,умеренная
2020-10-24,2020,10,24266,Верхоянск,-7.0,-18.82,1.58,0.0,3.01,18.8,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2020-10-25,2020,10,30230,Киренск,0.0,-4.1,0.72,6.1,4.86,-0.3,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2020-11-04,2020,11,24688,Оймякон,-26.0,-27.56,0.2,2.9,3.7,8.0,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2020-11-04,2020,11,24944,Олёкминск,-8.0,-12.93,0.72,1.9,3.66,11.600000000000001,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2020-11-10,2020,11,24944,Олёкминск,-7.9,-16.48,1.09,3.1,3.49,11.1,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2020-11-12,2020,11,24944,Олёкминск,-1.4,-17.38,1.98,3.5,3.07,0.8000000000000003,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2020-11-13,2020,11,24343,Жиганск,-11.9,-25.66,2.06,3.0,7.05,2.4000000000000004,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-11-14,2020,11,24944,Олёкминск,-8.3,-18.31,1.21,3.4,2.97,-3.000000000000001,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2020-11-14,2020,11,24959,Якутск,-9.5,-24.51,2.26,1.4,2.84,2.3000000000000007,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-11-15,2020,11,24959,Якутск,-10.3,-24.98,2.19,0.7,2.8,-0.8000000000000007,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-11-19,2020,11,24266,Верхоянск,-19.3,-34.47,2.04,0.0,3.34,11.2,аномально тёплый день; резкое потепление за сутки,tmean_z ≥ 2; delta_tmean_1d ≥ 8°C,2,умеренная
2020-11-21,2020,11,30230,Киренск,-9.7,-18.93,0.93,0.9,3.21,11.900000000000002,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2020-11-22,2020,11,24944,Олёкминск,-10.3,-24.2,1.68,3.5,2.7,6.0,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2020-11-22,2020,11,24959,Якутск,-21.7,-29.21,1.15,2.5,2.37,-2.6999999999999993,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2020-11-23,2020,11,24944,Олёкминск,-7.1,-24.6,2.09,3.4,2.82,3.200000000000001,аномально тёплый день; экстремальные суточные осадки,tmean_z ≥ 2; precip_mm ≥ wet-day P95,3,умеренная
2020-11-24,2020,11,24266,Верхоянск,-30.3,-37.2,0.96,2.1,2.68,10.099999999999998,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2020-11-25,2020,11,24266,Верхоянск,-21.5,-37.91,2.3,1.8,2.54,8.8,аномально тёплый день; резкое потепление за сутки,tmean_z ≥ 2; delta_tmean_1d ≥ 8°C,2,умеренная
2020-11-26,2020,11,24266,Верхоянск,-23.3,-38.53,2.14,0.0,2.51,-1.8000000000000007,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-11-27,2020,11,24343,Жиганск,-18.3,-33.07,2.01,0.0,3.19,2.1999999999999993,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-11-27,2020,11,24688,Оймякон,-30.0,-39.46,1.31,0.7,2.3,12.399999999999999,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2020-11-27,2020,11,24959,Якутск,-19.1,-32.05,2.21,0.0,2.4,2.299999999999997,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-11-28,2020,11,24343,Жиганск,-17.6,-33.59,2.21,0.2,3.1,0.6999999999999993,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-11-28,2020,11,24688,Оймякон,-24.7,-40.05,2.12,0.3,2.31,5.300000000000001,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-12-01,2020,12,24343,Жиганск,-21.3,-34.84,1.94,3.7,3.25,4.800000000000001,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2020-12-02,2020,12,24266,Верхоянск,-28.3,-41.63,2.03,0.8,2.07,4.199999999999999,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-12-03,2020,12,24343,Жиганск,-20.0,-35.37,2.21,4.5,3.5,2.6000000000000014,аномально тёплый день; экстремальные суточные осадки,tmean_z ≥ 2; precip_mm ≥ wet-day P95,3,экстремальная
2020-12-03,2020,12,24959,Якутск,-22.4,-34.06,2.17,2.8,2.22,0.9000000000000021,аномально тёплый день; экстремальные суточные осадки,tmean_z ≥ 2; precip_mm ≥ wet-day P95,3,умеренная
2020-12-03,2020,12,24944,Олёкминск,-9.5,-28.7,2.13,1.0,2.8,1.8000000000000007,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-12-04,2020,12,24959,Якутск,-19.9,-34.39,2.73,3.0,1.97,2.5,аномально тёплый день; экстремальные суточные осадки,tmean_z ≥ 2; precip_mm ≥ wet-day P95,3,экстремальная
2020-12-04,2020,12,24343,Жиганск,-21.5,-35.62,2.09,1.3,3.19,-1.5,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-12-04,2020,12,24944,Олёкминск,-9.4,-29.11,2.16,2.2,2.8,0.09999999999999964,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-12-05,2020,12,24959,Якутск,-20.8,-34.66,2.62,1.3,1.99,-0.9000000000000021,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-12-06,2020,12,24944,Олёкминск,-14.8,-29.65,1.63,2.8,2.78,0.5999999999999996,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2020-12-07,2020,12,30230,Киренск,-10.7,-23.79,1.08,6.9,4.14,3.0,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2020-12-15,2020,12,30230,Киренск,-28.2,-25.52,-0.23,0.9,3.36,11.900000000000002,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2020-12-16,2020,12,30230,Киренск,-13.2,-25.65,1.1,0.5,3.47,15.0,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2020-12-19,2020,12,30230,Киренск,-10.1,-26.41,1.46,1.0,3.32,15.9,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2020-12-20,2020,12,24944,Олёкминск,-27.1,-31.84,0.54,1.8,2.2,10.5,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2020-12-25,2020,12,24266,Верхоянск,-38.9,-43.42,0.65,2.1,2.1,9.0,экстремальные суточные осадки; резкое потепление за сутки,precip_mm ≥ wet-day P95; delta_tmean_1d ≥ 8°C,3,умеренная
2020-12-26,2020,12,24266,Верхоянск,-32.6,-43.49,1.58,2.2,2.05,6.299999999999997,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2020-12-28,2020,12,24266,Верхоянск,-26.2,-43.51,2.61,4.3,2.05,6.900000000000002,аномально тёплый день; экстремальные суточные осадки,tmean_z ≥ 2; precip_mm ≥ wet-day P95,3,экстремальная
2020-12-28,2020,12,24343,Жиганск,-27.9,-36.51,1.28,0.7,3.38,11.700000000000003,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2020-12-28,2020,12,24944,Олёкминск,-30.9,-30.48,-0.05,2.3,2.56,9.800000000000004,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2020-12-29,2020,12,24343,Жиганск,-15.1,-36.09,3.08,1.2,3.35,12.799999999999999,аномально тёплый день; резкое потепление за сутки,tmean_z ≥ 2; delta_tmean_1d ≥ 8°C,2,экстремальная
2020-12-29,2020,12,24944,Олёкминск,-24.1,-30.07,0.66,3.0,2.4,6.799999999999997,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2020-12-29,2020,12,24266,Верхоянск,-22.6,-43.5,3.24,0.6,2.05,3.599999999999998,аномально тёплый день,tmean_z ≥ 2,1,экстремальная
2020-12-30,2020,12,24343,Жиганск,-21.0,-35.73,2.12,0.0,3.31,-5.9,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-12-30,2020,12,24688,Оймякон,-45.2,-45.77,0.09,0.4,1.78,8.899999999999999,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2020-12-31,2020,12,24266,Верхоянск,-29.9,-43.64,2.29,0.0,2.05,2.8999999999999986,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2020-12-31,2020,12,24343,Жиганск,-19.1,-35.52,2.35,0.2,3.31,1.8999999999999986,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2021-01-08,2021,1,24944,Олёкминск,-18.6,-30.26,1.21,3.7,2.37,8.099999999999998,экстремальные суточные осадки; резкое потепление за сутки,precip_mm ≥ wet-day P95; delta_tmean_1d ≥ 8°C,3,экстремальная
2021-01-14,2021,1,30230,Киренск,-29.8,-27.17,-0.26,1.1,2.81,11.900000000000002,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-01-15,2021,1,30230,Киренск,-17.2,-27.66,1.01,1.8,2.53,12.600000000000001,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-01-19,2021,1,30230,Киренск,-24.6,-27.81,0.32,2.8,2.5,14.899999999999999,экстремальные суточные осадки; резкое потепление за сутки,precip_mm ≥ wet-day P95; delta_tmean_1d ≥ 8°C,3,умеренная
2021-01-19,2021,1,24688,Оймякон,-41.9,-45.77,0.53,0.9,1.21,10.700000000000003,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-01-20,2021,1,24266,Верхоянск,-42.2,-45.11,0.48,0.6,1.5,8.799999999999997,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-02-04,2021,2,30230,Киренск,-26.2,-24.18,-0.21,2.2,2.9,14.400000000000002,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-02-05,2021,2,24688,Оймякон,-34.8,-43.56,1.21,0.5,1.92,10.0,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-02-07,2021,2,30230,Киренск,-16.1,-24.13,0.85,4.3,2.8,6.899999999999999,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2021-02-08,2021,2,30230,Киренск,-3.7,-23.84,2.13,2.9,2.8,12.400000000000002,аномально тёплый день; экстремальные суточные осадки; резкое потепление за сутки,tmean_z ≥ 2; precip_mm ≥ wet-day P95; delta_tmean_1d ≥ 8°C,4,экстремальная
2021-02-08,2021,2,24688,Оймякон,-33.7,-43.46,1.24,0.0,2.25,10.399999999999999,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-02-08,2021,2,24944,Олёкминск,-28.5,-28.35,-0.02,0.6,2.68,8.0,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-02-11,2021,2,24944,Олёкминск,-19.0,-27.73,1.11,3.5,2.42,2.3999999999999986,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2021-02-13,2021,2,24944,Олёкминск,-21.5,-26.93,0.7,2.2,2.2,1.5,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2021-02-13,2021,2,24959,Якутск,-19.0,-33.53,2.77,0.6,1.65,8.3,аномально тёплый день; резкое потепление за сутки,tmean_z ≥ 2; delta_tmean_1d ≥ 8°C,2,умеренная
2021-02-14,2021,2,24959,Якутск,-21.8,-33.13,2.23,1.0,1.58,-2.8000000000000007,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2021-02-17,2021,2,30230,Киренск,-19.4,-21.19,0.2,7.2,2.76,18.200000000000003,экстремальные суточные осадки; резкое потепление за сутки,precip_mm ≥ wet-day P95; delta_tmean_1d ≥ 8°C,3,экстремальная
2021-02-22,2021,2,24688,Оймякон,-33.9,-41.57,1.16,0.3,1.81,9.300000000000004,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-02-23,2021,2,30230,Киренск,-20.9,-18.31,-0.3,1.7,2.11,8.3,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-02-26,2021,2,30230,Киренск,-18.1,-17.07,-0.12,0.8,2.09,10.0,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-03-05,2021,3,24688,Оймякон,-31.2,-35.69,0.71,0.3,2.02,8.2,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-03-06,2021,3,30230,Киренск,-11.9,-14.37,0.29,0.4,2.1,17.6,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-03-07,2021,3,24343,Жиганск,-26.9,-25.43,-0.23,0.4,3.73,8.5,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-03-07,2021,3,24944,Олёкминск,-14.7,-17.89,0.44,1.4,2.1,11.5,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-03-08,2021,3,24944,Олёкминск,-6.6,-17.63,1.53,0.5,2.1,8.1,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-03-10,2021,3,24266,Верхоянск,-23.0,-31.64,1.21,0.3,1.56,14.100000000000001,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-03-10,2021,3,24343,Жиганск,-14.1,-23.86,1.47,1.8,4.2,11.1,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-03-11,2021,3,24266,Верхоянск,-14.3,-30.78,2.24,0.0,1.58,8.7,аномально тёплый день; резкое потепление за сутки,tmean_z ≥ 2; delta_tmean_1d ≥ 8°C,2,умеренная
2021-03-11,2021,3,24688,Оймякон,-22.8,-32.2,1.33,0.0,2.05,12.099999999999998,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-03-12,2021,3,30230,Киренск,1.1,-12.19,1.71,0.0,2.52,11.299999999999999,зимняя/весенняя оттепель; резкое потепление за сутки,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5; delta_tmean_1d ≥ 8°C,3,умеренная
2021-03-16,2021,3,24688,Оймякон,-20.9,-28.47,1.01,0.5,1.68,8.600000000000001,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-03-19,2021,3,24343,Жиганск,-18.1,-18.93,0.11,4.4,4.85,12.399999999999999,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-03-20,2021,3,24266,Верхоянск,-16.5,-23.55,0.83,0.0,1.54,12.399999999999999,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-03-20,2021,3,24959,Якутск,-10.9,-15.09,0.66,0.2,3.76,8.200000000000001,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-03-26,2021,3,24343,Жиганск,-14.7,-15.09,0.06,0.5,5.95,9.900000000000002,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-03-26,2021,3,30230,Киренск,-1.0,-5.71,0.8,0.0,3.45,9.2,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-03-27,2021,3,24266,Верхоянск,-15.2,-18.53,0.46,0.0,1.8,10.400000000000002,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-03-27,2021,3,24959,Якутск,-8.3,-10.98,0.46,0.0,3.97,8.899999999999999,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-03-29,2021,3,24688,Оймякон,-14.2,-19.43,0.83,0.3,4.28,8.900000000000002,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-04-03,2021,4,30230,Киренск,0.2,-3.1,0.72,0.4,3.52,10.0,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-04-04,2021,4,24688,Оймякон,-10.0,-17.35,1.23,0.0,4.5,8.7,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-04-08,2021,4,24944,Олёкминск,-0.3,-5.87,1.08,0.1,6.01,9.7,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-04-09,2021,4,24959,Якутск,-1.0,-6.45,1.08,1.4,7.18,10.9,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-04-11,2021,4,24959,Якутск,-6.9,-5.5,-0.28,7.9,7.54,-2.8000000000000007,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2021-04-17,2021,4,24266,Верхоянск,-2.4,-7.9,0.89,0.2,2.62,10.4,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-04-18,2021,4,24688,Оймякон,-2.1,-10.15,1.47,0.0,3.7,9.0,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-04-20,2021,4,24688,Оймякон,1.2,-8.81,1.88,2.2,3.61,6.9,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2021-04-21,2021,4,24688,Оймякон,2.1,-8.11,1.97,0.0,3.77,0.9000000000000001,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2021-04-25,2021,4,24266,Верхоянск,-1.6,-3.15,0.3,0.4,3.34,10.0,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2021-05-16,2021,5,24343,Жиганск,12.7,2.98,2.0,0.0,10.12,1.299999999999999,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2021-05-17,2021,5,24959,Якутск,4.7,8.42,-0.99,7.7,7.47,-6.7,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2021-05-19,2021,5,24266,Верхоянск,3.0,5.23,-0.42,14.7,9.87,-6.9,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2021-05-29,2021,5,24688,Оймякон,5.6,8.65,-0.84,16.2,9.14,-3.700000000000001,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2021-05-31,2021,5,24266,Верхоянск,9.9,11.34,-0.32,11.3,9.42,-0.6999999999999993,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2021-06-09,2021,6,24266,Верхоянск,9.9,13.79,-0.83,26.1,9.88,-2.5999999999999996,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2021-06-21,2021,6,24343,Жиганск,25.8,15.94,2.02,0.0,14.46,2.0,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2021-06-22,2021,6,24343,Жиганск,27.4,16.17,2.32,0.0,14.46,1.5999999999999979,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2021-06-22,2021,6,24959,Якутск,29.3,19.41,2.5,0.0,11.14,3.3000000000000007,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2021-07-01,2021,7,24944,Олёкминск,26.3,18.53,2.06,0.0,14.08,5.300000000000001,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2021-07-25,2021,7,24688,Оймякон,15.5,15.36,0.04,19.3,16.12,1.4000000000000004,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2021-07-27,2021,7,24959,Якутск,26.6,19.55,2.09,0.0,26.2,2.6000000000000014,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2021-08-04,2021,8,24944,Олёкминск,17.8,17.18,0.19,36.0,20.38,1.1999999999999993,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2021-08-13,2021,8,24688,Оймякон,17.8,12.37,2.02,0.0,15.36,5.600000000000001,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2021-08-16,2021,8,24944,Олёкминск,22.2,15.29,2.21,0.0,16.06,1.3000000000000007,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2021-08-17,2021,8,24688,Оймякон,13.0,11.82,0.41,31.0,14.85,-1.3000000000000007,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2021-08-21,2021,8,24959,Якутск,22.5,14.96,2.3,2.6,17.07,4.300000000000001,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2021-08-22,2021,8,24266,Верхоянск,14.7,11.53,0.87,16.4,8.59,-0.40000000000000036,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2021-08-22,2021,8,24688,Оймякон,18.4,10.53,2.29,0.0,9.15,6.299999999999999,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2021-08-24,2021,8,24688,Оймякон,18.6,10.06,2.4,0.5,9.21,2.3000000000000007,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2021-08-25,2021,8,24688,Оймякон,17.0,9.78,2.01,0.1,9.0,-1.6000000000000014,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2021-08-26,2021,8,24343,Жиганск,14.6,10.97,1.12,15.5,14.72,2.4000000000000004,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2021-09-14,2021,9,24343,Жиганск,11.8,5.1,2.18,0.0,11.42,1.3000000000000007,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2021-09-15,2021,9,24944,Олёкминск,8.4,6.43,0.63,12.4,9.55,-2.0,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
